time,symbol,action,entry,sl,tp,exit,pnl,reason,exit_reason,pnl_cum
2025-08-20 15:05:00+00:00,EURUSD,buy,1.1649500000000002,1.1645,1.1661500000000002,1.1661000000000001,0.0011299999999999843,Tendance haussiere confirmee: close (1.16491) > SMA20 (1.1646485) > SMA100 (1.1640047). Spread faible (0.0001) et ATR approx 0.000345 indiquant volatilite modeste; setup avec ratio risque/recompense favorable (~1:2.7).,TP,-0.0005764285714294796
2025-08-20 15:35:00+00:00,EURUSD,buy,1.1666,1.1661514285714287,1.167497142857143,1.1661014285714286,-0.0005185714285714594,"Signal haussier: close > sma20 et sma20 > sma100; prix au dessus de sma20; volatilite mesuree par ATR; SL = ATR, TP = 2*ATR.",SL,-0.001095000000000939
2025-08-20 16:30:00+00:00,EURUSD,buy,1.1663700000000001,1.165842142857143,1.1674257142857145,1.165792142857143,-0.0005978571428571855,"Bullish setup: price above SMA20 and SMA100; close is 0.0003585 above SMA20; ATR ~0.0005279 → SL = 1 ATR, TP = 2 ATR; spread small (0.0001).",SL,-0.0016928571428581245
2025-08-20 17:00:00+00:00,EURUSD,buy,1.1659400000000002,1.1654200000000001,1.1673400000000003,1.16537,-0.0005900000000001815,"La SMA20 > SMA100 indique une tendance haussière; le close est juste en dessous de la SMA20 mais au-dessus de la SMA100, ce qui suggère un repli au sein d'une tendance haussière. L'ATR d'environ 0.00052 confirme la volatilité actuelle; placer le stop à ~0.00052 et viser un take profit d'environ 0.0014 (≈2.7x l'ATR) pour un bon ratio risque/rendement.",SL,-0.002282857142858306
2025-08-20 17:50:00+00:00,EURUSD,buy,1.1665100000000002,1.1659100000000002,1.1677100000000002,1.1658600000000001,-0.0006700000000000395,"Close au-dessus des SMA20 et SMA100 (1.16646 > 1.1660385 et 1.16646 > 1.1648731), signal haussier. ATR ≈ 0.000657 indique une volatilité suffisante; spread faible (0.0001).",SL,-0.0029528571428583455
2025-08-20 18:10:00+00:00,EURUSD,buy,1.1661100000000002,1.1655100000000003,1.1673100000000003,1.1654600000000002,-0.0006700000000000395,Tendance haussière: close>sma20 et sma20>sma100; volatilité et ATR modérés; spread faible.,SL,-0.003622857142858385
2025-08-20 18:45:00+00:00,EURUSD,buy,1.1655300000000002,1.1650164285714286,1.16653,1.1649664285714285,-0.0005835714285716631,"Prix au-dessus du SMA100, pullback sous le SMA20 suggérant une reprise haussière potentielle; ATR ~0.0005136 et volatilité moyenne suggèrent SL autour de l'ATR et TP environ 2× ATR; spread faible.",SL,-0.004206428571430048
2025-08-20 19:15:00+00:00,EURUSD,buy,1.1654600000000002,1.1650478571428573,1.1662842857142859,1.1662342857142858,0.0007542857142856163,Prix au-dessus du SMA100 mais en dessous du SMA20; rebond potentiel dans une tendance haussière. SL basé sur l'ATR (0.0004121428571429085) et TP viser 2*ATR pour un bon ratio risque-récompense.,TP,-0.003452142857144432
2025-08-20 20:05:00+00:00,EURUSD,buy,1.16646,1.1661357142857143,1.1671085714285714,1.1660857142857142,-0.0003942857142858824,"Prix close au-dessus des sma20 et sma100, tendance haussière. SL à 1 ATR sous l'entrée (0.0003242857) et TP à 2 ATR (0.0006485714). Spread faible et volatilité moyenne confirment le setup.",SL,-0.0038464285714303144
2025-08-20 20:10:00+00:00,EURUSD,buy,1.1661400000000002,1.16579,1.1673400000000003,1.16574,-0.000420000000000178,Tendance haussière: close > sma20 et sma100 et sma20 > sma100; ATR indique volatilité suffisante; spread faible; setup d'achat en cas de breakout.,SL,-0.004266428571430492
2025-08-20 21:30:00+00:00,EURUSD,buy,1.16585,1.16545,1.16675,1.1654,-0.00047000000000006146,Bullish bias: SMA20> SMA100 and close above SMA100; price near support; ATR indicates tradable range; favorable risk-reward.,SL,-0.004736428571430554
2025-08-20 22:15:00+00:00,EURUSD,buy,1.16585,1.1655200000000001,1.1665100000000002,1.16547,-0.00040000000000004697,"Clôture au-dessus du SMA100 et proche du SMA20, volatilité modérée et spread faible; setup haussier avec pullback potentiel vers SMA100. SL≈ATR, TP≈2×ATR.",SL,-0.005136428571430601
2025-08-20 22:25:00+00:00,EURUSD,buy,1.16571,1.1654,1.16633,1.1653499999999999,-0.000380000000000138,"Tendance haussière confirmée par SMA20>SMA100 (1.1659865 > 1.1658243). Prix actuel 1.16566, volatilité mesurée par ATR ≈0.00031 et spread ≈0.0001 suggérant SL≈ATR et TP≈2×ATR.",SL,-0.005516428571430739
2025-08-20 22:55:00+00:00,EURUSD,sell,1.1654399999999998,1.1656685714285713,1.164982857142857,1.1650328571428572,0.0003871428571426061,"Prix de clôture sous SMA20 et SMA100 (close < sma20 < sma100) → tendance baissière; ATR utilisé pour stop et take-profit (sl = 1 ATR, tp = 2 ATR).",TP,-0.005129285714288133
2025-08-20 23:10:00+00:00,EURUSD,sell,1.16472,1.165202857142857,1.164237142857143,1.16504,-0.000340000000000098,"Prix actuel en dessous des SMA20 et SMA100, signal baissier; ATR et volatilité modérés suggèrent un mouvement potentiel; spread faible",EOD,-0.005469285714288231
