time,symbol,action,entry,sl,tp,exit,pnl,reason,exit_reason,volume_lots,equity_before,equity_after,pnl_cum
2025-07-03 11:10:00+00:00,EURUSD,buy,1.18077,1.1799330000000001,1.1831136,,0.0,"All gating/filters passed for a long entry: trend_buy_ok; session london_open; slope_sma20>0, slope_sma100>=0, dist_sma20>0; vol_rel=1.351>vol_rel_min(1.1); atr_ratio=1.657>atr_ratio_min(1.0); rsi14 not extreme; spread_price 0.00016 < 0.6*atr; supertrend_dir=up and adx14=24.53>=adx_min(20); loss_pressure=0.25; loss_streak=1; trades_in_day=4<max_trades_per_day(6); cooldown false; risk: sl_mult=1.8, tp_rr adjusted to 2.8 due to atr_ratio>1.6; sl_points=max(1.8*atr,3*spread_price,0)=0.000837; tp_points=max(2.8*sl_points,1.5*atr)=0.0023436",,0.84,15051.36,15051.36,51.35683039302724
2025-07-03 11:15:00+00:00,EURUSD,buy,1.1807400000000001,1.179933857142857,1.182513514285715,1.179853857142857,-69.00419694346063,"Buy allowed: trend_buy_ok true; session london_open; slope_sma20>0, slope_sma100>=0, dist_sma20>0; vol_rel/atr_ratio above minima; rsi14 not overbought; spread below 0.6*atr; ATR-based risk within limits; supertrend_dir up with adx14>=adx_min; loss_pressure normal; trades_in_day under max.",SL,0.87,15051.36,14982.352633449567,-17.64736655043339
2025-07-04 08:05:00+00:00,EURUSD,buy,1.17814,1.1776231428571429,1.1792770857142858,,0.0,"All gating criteria satisfied: trend_buy_ok; session London_Open with no overlap; vol_rel and atr_ratio above minima; buy impulse: slope_sma20>0, slope_sma100>0, dist_sma20>0; RSI not extreme; spread under 0.6*atr; atr_min_hint not triggered; cooldown/kill_switch not active; supertrend_dir up and adx14 >= adx_min; loss_pressure in normal range; risks computed with base sl_mult=1.8, tp_rr=2.2; sl_points=0.0005168571428571603, tp_points=0.0011370857142857526.",,1.35,14982.35,14982.35,-17.64736655043339
2025-07-04 08:20:00+00:00,EURUSD,buy,1.17842,1.1779314285714,1.1794948571429,1.1778514285714,-74.56722026472579,All trend/market constraints satisfied: trend_buy_ok true; session london_open with no overlap; vol_rel 1.109 > vol_rel_min 1.1; atr_ratio 1.039 > atr_ratio_min 1.0; dist_sma20 > 0; slope_sma20 > 0; slope_sma100 >= 0; rsi14 not extreme (>28 and <72); spread_price < 0.6*atr; atr_min_hint satisfied; cooldown and kill_switch inactive; supertrend_dir up and adx14 >= adx_min; loss_pressure not forcing flat due to green vol/session/direction despite loss_streak; trades_in_day below max. Sl and Tp computed from ATR with conservative margins.,SL,1.43,14982.35,14907.785413184842,-92.21458681515918
2025-07-07 10:20:00+00:00,EURUSD,sell,1.1755099999999998,1.1763881428571428,1.1735780857142857,,0.0,"sell: impulse satisfied (slope_sma20<0, slope_sma100<=0, dist_sma20<0); trend filter ok (supertrend_dir=down, adx14>=adx_min); vol_rel and atr_ratio above thresholds; session london_open with overlap; RSI neutral; spread acceptable; atr above atr_min_hint; cooldown inactive; loss_pressure normal; risk targets: sl_mult=1.8, tp_rr≈2.2; sl_points=max(1.8*atr,3*spread_price,1.2*stop_level_min)=0.00087814; tp_points=max(tp_rr*sl_points,1.5*atr)=0.00193191",,0.79,14907.79,14907.79,-92.21458681515918
2025-07-07 10:25:00+00:00,EURUSD,sell,1.1755099999999998,1.1764164299999997,1.1735158599999997,,0.0,"Sell triggered: trend_sell_ok true; price/impulsion satisfont: slope_sma20<0, slope_sma100<=0, dist_sma20<0. Session London_open with no overlap. Supertrend_dir down and adx14 >= adx_min. vol_rel and atr_ratio pass thresholds (vol_rel=1.353>1.1, atr_ratio=1.535>1.0). RSI not extreme (33.98). Spread acceptable. Risk: sl_points=1.8*ATR=0.00090643; tp_points≈tp_rr*sl_points with tp_rr=2.2 => ≈0.00199414. Loss_pressure normal; cooldown/kill_switch inactive; trend_buy_ok false.",,0.76,14907.79,14907.79,-92.21458681515918
2025-07-07 10:35:00+00:00,EURUSD,sell,1.17469,1.175649142857143,1.172388057142857,,0.0,"sell: trend_sell_ok true; dist_sma20<0; slope_sma20<0; slope_sma100<=0; session london_open; vol_rel/atr_ratio above minima; rsi14 not triggering buy/sell extremes; spread cheap; ATR-based risk with loss_pressure normal (sl_mult≈1.8, tp_rr≈2.4); min SL/TP satisfied; loss_streak=3 but vol/session/direction green -> proceed",,0.72,14907.79,14907.79,-92.21458681515918
2025-07-07 10:40:00+00:00,EURUSD,sell,1.17516,1.1761371428571428,1.172424000000001,,0.0,sell: trend_sell_ok=True; slope_sma20<0; slope_sma100<=0; dist_sma20<0; session london_open; is_session_overlap=0; supertrend_dir=down; adx14>=adx_min; vol_rel>=vol_rel_min; atr_ratio>=atr_ratio_min; spread_price < 0.6*atr; cooldown_active=false; loss_pressure=0.164 (normal); loss_streak=3; recent_pnl_sum<0.,,0.71,14907.79,14907.79,-92.21458681515918
2025-07-07 10:45:00+00:00,EURUSD,sell,1.17461,1.1755305714285713,1.1725847438571428,,0.0,"Sell: trend_sell_ok active; direction filters met (slope_sma20<0, slope_sma100<=0, dist_sma20<0); session London_open; RSI not extreme; vol_rel and atr_ratio pass thresholds (vol_rel=1.492<1.6 but >=1.1, atr_ratio=1.503>1.0); spread acceptable; ATR-based risk: sl≈1.8*ATR, tp≈2.2*SL; min SL constraints satisfied; loss_pressure normal (0.164); supertrend_dir=down and adx14=32.75>=adx_min; cooldown/kill_switch inactive; trades_in_day=4<max_trades_per_day=6",,0.75,14907.79,14907.79,-92.21458681515918
2025-07-07 10:50:00+00:00,EURUSD,sell,1.17505,1.175986,1.1729908,1.1730708,122.71654848478698,"sell: trend_sell_ok true; price action valide pour une vente (slope_sma20<0, slope_sma100<=0, dist_sma20<0); session london_open avec overlap 0; vol_rel et atr_ratio au moins les seuils (vol_rel=1.511>1.1; atr_ratio=1.513>1.0); supertrend_dir=down et adx14=32.56>=adx_min; rsi14 non extrême; spread_price<0.6*atr; cooldown/kontrol actif=false; loss_pressure 0.164 en regime normal; SL=1.8*atr≈0.000936 et TP≈2.2*SL≈0.0020592.",TP,0.74,14907.79,15030.501961669628,30.501961669627804
2025-07-09 15:05:00+00:00,EURUSD,sell,1.16953,1.170196,1.1680648,,0.0,"sell due to trend_sell_ok; directional criteria met (slope_sma20<0, slope_sma100<=0, dist_sma20<0); vol_rel >= vol_rel_min and atr_ratio >= atr_ratio_min; session NY with overlap; rsi14 not extreme; spread below 0.6*atr; atr > atr_min_hint; supertrend_dir down and adx14 >= adx_min; loss_pressure=0 and cooldown/kill_switch inactive; trend_buy_ok is false so buy is blocked.",,1.05,15030.5,15030.5,30.501961669627804
2025-07-09 15:10:00+00:00,EURUSD,sell,1.1697,1.170391714285714,1.1681782285714288,,0.0,"Sell signal: session NY; volatility/ATR gating passed (vol_rel=1.2288 ≥ vol_rel_min=1.1, atr_ratio=1.0567 ≥ atr_ratio_min=1.0); direction/impulsion satisfied (slope_sma20<0, slope_sma100<=0, dist_sma20<0); RSI not extreme; spread acceptable (spread_price=0.00016 < 0.6*ATR); supertrend_dir=down and adx14=22.9 ≥ adx_min=20; risk: SL=1.8*ATR, TP≈2.2*SL with ATR-based calculation; min SL uses spread and stop_level_min; loss_pressure=0; trades_in_day=1 (≤ max_trades_per_day=6).",,1.01,15030.5,15030.5,30.501961669627804
2025-07-09 15:15:00+00:00,EURUSD,sell,1.17007,1.1708221428571428,1.1684152857142858,1.170902142857143,-69.46646602068253,"sell: session=newyork; vol_rel=1.2626 and atr_ratio=1.145> minima (vol_rel_min=1.1, atr_ratio_min=1.0); direction: slope_sma20<0, slope_sma100<=0, dist_sma20<0; RSI not extreme; spread < 0.6*atr; ATR_min_hint satisfied; cooldown and kill_switch inactive; trend_sell_ok true and supertrend_dir=down with adx14=23.3>=adx_min=20; trades_in_day=2<max 6; loss_pressure=0.",SL,0.93,15030.5,14961.035495648946,-38.96450435105473
2025-07-16 09:35:00+00:00,EURUSD,buy,1.16223,1.1617465714285715,1.1632935428571427,,0.0,"trend_buy_ok=true; session london_open; vol_rel=1.122>vol_rel_min(1.1); atr_ratio=1.278>atr_ratio_min(1.0); slope_sma20>0; slope_sma100>=0; dist_sma20>0; rsi14=62.5; spread_price=0.00016<0.6*atr; atr=0.0002685714>atr_min_hint(0.00025); cooldown_active=false; kill_switch_active=false; loss_pressure=0; supertrend_dir=up; adx14=21.497>=adx_min(20); trades_in_day=0; loss_streak=1; recent_pnl_sum=-21.317<0; sl_points computed as max(1.8*atr,3*spread_price)=0.0004834286; tp_points computed as max(2.2*sl_points,1.5*atr)=0.0010635429",,1.44,14961.04,14961.04,-38.96450435105473
2025-07-16 09:40:00+00:00,EURUSD,buy,1.1623100000000002,1.161807285714286,1.1634159714285714,,0.0,"trend_buy_ok true; trend_sell_ok false -> buy allowed. session london_open with is_session_overlap 0 -> permitted. dist_sma20 > 0; slope_sma20 > 0; slope_sma100 >= 0 -> impulsion positive. rsi14 63.7 not extreme. vol_rel 1.124 > vol_rel_min 1.1; atr_ratio 1.326 > atr_ratio_min 1.0 -> vol/atr gating passed. spread_price 0.00016 < 0.6*atr (0.00016757) -> acceptable. atr 0.0002793 > atr_min_hint 0.00025; cooldown_active false; kill_switch_active false. supertrend_dir up; adx14 21.27 >= adx_min 20 -> trend filter passed. loss_pressure 0 -> normal regime. trades_in_day 1 < max_trades_per_day 6. sl_points = max(1.8*atr, 3*spread_price, 1.2*stop_level_min) = max(0.00050271428571418, 0.00048, 0) = 0.00050271428571418. tp_points = max(tp_rr*sl_points, 1.5*atr) with default tp_rr=2.2 -> max(2.2*0.00050271428571418, 1.5*atr) = max(0.0011059714285712, 0.000418928571428484) = 0.0011059714285712.",,1.39,14961.04,14961.04,-38.96450435105473
2025-07-16 09:50:00+00:00,EURUSD,buy,1.16212,1.1616198571428573,1.1632203142857143,,0.0,"buy - toutes les conditions de tendance et de gating satisfaites: trend_buy_ok; session london_open; slope_sma20>0, slope_sma100>=0, dist_sma20>0; rsi14 non extrême; vol_rel>=vol_rel_min et atr_ratio>=atr_ratio_min; spread_price < 0.6*atr; supertrend_dir up et adx14>=adx_min; cooldown/kill_switch inactifs; loss_pressure=0; trades_in_day < max_trades_per_day",,1.39,14961.04,14961.04,-38.96450435105473
2025-07-16 09:55:00+00:00,EURUSD,buy,1.1623700000000001,1.1618737142857145,1.1634618285714287,,0.0,"All trend/volatility filters satisfied: trend_buy_ok, session london_open with overlap, slope/dist_sma20 positive, rsi14 not extreme, spread affordable, atr/volatility within thresholds. Reinforced by supertrend_up and adx14>=adx_min. Risk calc: sl_points=1.8*atr, tp_points=2.2*sl_points (tp_rr remains ~2.2). No cooldown, loss_pressure neutral, trades_in_day<max.",,1.4,14961.04,14961.04,-38.96450435105473
2025-07-16 10:00:00+00:00,EURUSD,buy,1.1628500000000002,1.1623125714285716,1.1640323428571429,,0.0,"Buy allowed: trend_buy_ok true; buy impulse positive (slope_sma20>0, slope_sma100>=0, dist_sma20>0); session london_open; vol_rel and atr_ratio above minima; RSI not overbought (rsi14<72); spread below 0.6*atr; atr_min_hint satisfied; supertrend_dir up and adx14>=adx_min; loss_pressure=0; cooldown and kill_switch inactive; trades_in_day within limit.",,1.3,14961.04,14961.04,-38.96450435105473
2025-07-16 10:05:00+00:00,EURUSD,buy,1.16267,1.1621210000000002,1.1638780000000002,1.162041,-72.78999751886417,"trend_buy_ok true; session london_open; slope_sma20>0, slope_sma100>=0, dist_sma20>0; rsi14 not overbought; spread < 0.6*atr; vol_rel >= vol_rel_min and atr_ratio >= atr_ratio_min; session overlap ok; supertrend_dir up and adx14 >= adx_min; atr-based SL/TP applied (sl ~1.8*atr, tp ~2.2*sl) with min spread constraint; loss_pressure neutral; trades_in_day below limit.",SL,1.27,14961.04,14888.245498130082,-111.7545018699189
2025-07-17 10:20:00+00:00,EURUSD,sell,1.15849,1.15986443,1.1546416,,0.0,"sell valid: trend_sell_ok true; slope_sma20<0, slope_sma100<=0, dist_sma20<0; session london_open; vol_rel 1.77198 > vol_rel_min 1.1; atr_ratio 2.438 > atr_ratio_min 1.0; rsi14 29.76 (not extreme); spread 0.00016 < 0.6*atr; atr 0.00076357 > atr_min_hint 0.00038179; supertrend_dir down; adx14 49.54 >= adx_min 20; loss_streak 2 but vol/session/direction are favorable so not flat; loss_pressure 0.25 -> normal regime; trades_in_day 0; cooldown false; max_trades_per_day 6.",,0.5,14888.25,14888.25,-111.7545018699189
2025-07-17 10:25:00+00:00,EURUSD,sell,1.15865,1.16002443,1.15493904,,0.0,"sell: trend_sell_ok true; slope_sma20<0, dist_sma20<0, slope_sma100<=0; session london_open with no overlap; vol_rel 1.7719 > vol_rel_min 1.1; atr_ratio 2.4018 > atr_ratio_min 1.0; adx14 49.38 >= adx_min 20; supertrend_dir down; risk: vol_rel/atr_ratio trigger tp_rr ~2.7; sl_mult=1.8; spread affordable (spread 0.00016 < 0.6*atr); cooldown/kill_switch inactive; loss_streak=2 mais tout est vert (vol+session+direction) donc pas flat; trades_in_day 1 < 6.",,0.5,14888.25,14888.25,-111.7545018699189
2025-07-17 10:30:00+00:00,EURUSD,sell,1.15906,1.1603906785714284,1.1553341000000001,1.1604706785714285,-64.58012193005145,"Sell: slope_sma20<0, slope_sma100<=0, dist_sma20<0; session london_open with is_session_overlap=0; vol_rel=1.811>1.1 et atr_ratio=2.231>1.0; supertrend_dir=down et adx14=48.055>=adx_min; RSI=43.15 (non-extreme); spread_price=0.00016 < 0.6*atr; cooldown_active=false, kill_switch_active=false; risk: vol_rel/atr_ratio poussant tp_rr≈2.8 et sl_mult≈1.85; sl_points=0.00133068, tp_points=0.0037259.",SL,0.52,14888.25,14823.66537620003,-176.33462379997036
2025-07-18 11:20:00+00:00,EURUSD,buy,1.16385,1.1629354285714284,1.1656791428571436,,0.0,"trend_buy_ok is True; buy-directional conditions met (slope_sma20>0, slope_sma100>=0, dist_sma20>0); session london_open; vol_rel and atr_ratio above thresholds; rsi14 not overbought; spread affordable; loss_streak>=2 with vol+session+direction green → widen sl_mult to ~2.2 and tp_rr to >=2.0; computed sl_points and tp_points accordingly.",,0.75,14823.67,14823.67,-176.33462379997036
2025-07-18 12:00:00+00:00,EURUSD,buy,1.16365,1.1629017142857143,1.165296228571429,,0.0,"trend_buy_ok true; session london_open; buy criteria met: slope_sma20>0, slope_sma100>=0, dist_sma20>0; rsi14 not overbought (70.23); vol_rel (1.234) > vol_rel_min (1.1) et atr_ratio (1.3279) > atr_ratio_min (1.0); supertrend_dir up et adx14 (33.05) >= adx_min (20); spread_price (0.00016) < 0.6*atr (~0.000249); atr > atr_min_hint (0.00025); cooldown_active false; loss_streak=3 mais vol/session/direction sont au vert; gestion du risque: sl_mult=1.8, tp_rr=2.2; sl_points=max(1.8*atr,3*spread_price,1.2*stop_level_min)=0.0007482857; tp_points=max(tp_rr*sl_points,1.5*atr)=0.0016462286",,0.92,14823.67,14823.67,-176.33462379997036
2025-07-18 12:05:00+00:00,EURUSD,buy,1.1638600000000001,1.1629407142857142,1.1658824285714289,,0.0,"Buy signal: trend_buy_ok true; price action meets buy impulse (sma20>0, sma100>=0, dist_sma20>0). session london_open with overlap ok. vol_rel and atr_ratio pass thresholds (vol_rel>=1.1, atr_ratio>=1.0). RSI not extreme (>72). Supertrend_dir up and ADX14>=adx_min. Loss_streak>=2 with recent_pnl_sum<0 would normally flat, but all factors green (vol+session+direction); apply risk expansion: sl_mult=2.2, tp_rr=2.2. sl_points ≈ max(2.2*atr, 3*spread) ≈ 0.00091929; tp_points ≈ max(2.2*sl_points, 1.5*atr) ≈ 0.00202243.",,0.75,14823.67,14823.67,-176.33462379997036
2025-07-18 12:10:00+00:00,EURUSD,buy,1.16406,1.163252857142857,1.165916428571429,,0.0,"Buy allowed by trend_buy_ok and reinforced by supertrend_dir up with adx14 >= adx_min. Session London_Open allowed (is_session_overlap=1). Slope_sma20>0, slope_sma100>=0, dist_sma20>0. RSI30 not extreme (rsi14=68.49). Spread below 0.6*ATR (0.00016 < 0.000242). vol_rel=1.235>=1.1 and atr_ratio=1.279>=1.0. cooldown_active and kill_switch_active are false. Loss_pressure=0.313 triggers mild risk-adjustment: set sl_mult≈2.0 and tp_rr≈2.3; SL/TP computed from ATR: sl_points=2.0*ATR vs 3*spread and stop_level_min -> 0.000807142857; tp_points=2.3*sl_points vs 1.5*ATR -> 0.001856428571.",,0.85,14823.67,14823.67,-176.33462379997036
2025-07-18 12:15:00+00:00,EURUSD,buy,1.16426,1.163606857142857,1.1656969142857145,,0.0,"Buy signal permitted: trend_buy_ok=true; session london_open (overlap present); slope_sma20>0; slope_sma100>=0; dist_sma20>0; rsi14=60.5 (not extreme); vol_rel=1.238>1.1; atr_ratio=1.147>1.0; spread_price=0.00016 < 0.6*atr; atr_min_hint satisfied; supertrend_dir=up; adx14=31.97>=adx_min; loss_pressure=0.313 (normal); cooldown_inactive; max_trades_per_day not reached; risk plan: sl_mult=1.8; tp_rr=2.2; sl_points=max(1.8*atr,3*spread_price,1.2*stop_level_min)=0.00065314; tp_points=max(tp_rr*sl_points,1.5*atr)=0.00143691.",,1.06,14823.67,14823.67,-176.33462379997036
2025-07-18 12:20:00+00:00,EURUSD,buy,1.16396,1.16327471,1.16560469,1.16319471,-69.66519113294964,"trend_buy_ok true; slope_sma20>0, slope_sma100>=0, dist_sma20>0; vol_rel=1.284>1.2, atr_ratio=1.201>1.0; session london_open (overlap=1); rsi14=52 (not extreme); spread_price=0.00016 < 0.6*atr; atr=0.0003807 > atr_min_hint; cooldown/killswitch inactive; supertrend_dir=up, adx14=31.50 >= adx_min(20); loss_pressure=0.313 (normal); trades_in_day=5 < max_trades_per_day(6); hence buy with sl_points≈0.00068529, tp_points≈0.00164469.",SL,1.01,14823.67,14754.00018506708,-245.99981493292
2025-07-24 15:50:00+00:00,EURUSD,sell,1.17347,1.174458714285714,1.1707016000000001,,0.0,"sell: slope_sma20<0, slope_sma100<=0, dist_sma20<0; vol_rel=1.470>=vol_rel_min(1.1); atr_ratio=1.6547>=atr_ratio_min(1.0); session=newyork with overlap (allowed); supertrend_dir=down and adx14=24.74>=adx_min(20); rsi14 not extreme; spread_price 0.00016 < 0.6*atr; cooldown/kill_switch inactive; loss_pressure=0.001 (normal); max_trades_per_day not exceeded; ATR-based risk: sl=1.8*atr=0.000989, min; tp_rr adjusted ~2.8 due to atr_ratio>1.6; tp_points=max(tp_rr*sl_points,1.5*atr)=~0.00277.",,0.69,14754.0,14754.0,-245.99981493292
2025-07-24 15:55:00+00:00,EURUSD,sell,1.17336,1.1744078571428571,1.1704259999999997,1.1744878571428572,-64.99698823233717,"Sell: trend_sell_ok true and direction/impulsion satisfied (slope_sma20<0, slope_sma100<=0, dist_sma20<0). Session=newyork with overlap (allowed). vol_rel=1.4617 and atr_ratio=1.7349 exceed minima. RSI not in extreme (32.29). Spread 0.00016 < 0.6*ATR. ATR_min_hint met; cooldown and kill_switch inactive. Supertrend_dir=down and adx14=25.85 >= adx_min. Loss_streak=4 but vol/session/direction OK, so not flat; loss_pressure=0.001 (normal). Base SL/TP: sl_mult=1.8, tp_rr adjusted to ~2.8 due to atr_ratio>1.6. SL distance = max(1.8*ATR, 3*spread_price, 1.2*stop_level_min) ≈ 0.001048; TP distance = max(tp_rr*SL, 1.5*ATR) ≈ 0.002934.",SL,0.65,14754.0,14689.003196834743,-310.9968031652572
2025-07-25 13:05:00+00:00,EURUSD,sell,1.17357,1.174270714285714,1.172028428571429,,0.0,"Sell signal: buy conditions not met; sell impulse aligned: slope_sma20<0, slope_sma100<=0, dist_sma20<0. Volatility gating passed (vol_rel=1.1956, atr_ratio=1.0963). Session=newyork with overlap. Supertrend_dir=down and adx14=23.325>=adx_min. Spread acceptable. ATR-based risk: sl_points=0.000700714285714, tp_points=0.001541571428571. Loss_pressure low; no flat override.",,0.98,14689.0,14689.0,-310.9968031652572
2025-07-25 13:10:00+00:00,EURUSD,sell,1.1734799999999999,1.1741575714285712,1.1719893428571428,1.172069342857143,118.36261591053368,"Sell signal: trend_sell_ok true; directional filters satisfied (slope_sma20<0, slope_sma100<=0, dist_sma20<0); session=newyork with overlap; vol_rel=1.143>vol_rel_min(1.1) and atr_ratio=1.060>atr_ratio_min(1.0); RSI not extreme; spread acceptable (spread_price < 0.6*atr); supertrend_dir=down and adx14>=adx_min; cooldown/kill_switch inactive; loss_pressure low (normal risk).",TP,1.01,14689.0,14807.365812745276,-192.63418725472349
2025-07-25 15:05:00+00:00,EURUSD,sell,1.17224,1.1731052857142852,1.1703363714285724,1.1704163714285725,122.0184371538805,"sell - trend_sell_ok true; directional: slope_sma20<0, slope_sma100<=0, dist_sma20<0; session=newyork with overlap; supertrend_dir=down and adx14=44.9>=adx_min(20); vol_rel=1.1006>=vol_rel_min(1.1); atr_ratio=1.269>=atr_ratio_min(1.0); rsi14=41.21 not extreme; spread=0.00016 < 0.6*atr; cooldown/killswitch inactive; ATR-based risk: sl_points=1.8*ATR (0.0008653) vs 3*spread (0.00048); tp_points=max(tp_rr*sl_points,1.5*atr) with tp_rr=2.2 giving ~0.0019036; loss_pressure normal (0); trades_in_day(2) < max_trades_per_day(6).",TP,0.8,14807.37,14929.384249899156,-70.61575010084299
2025-07-25 16:35:00+00:00,EURUSD,sell,1.1714,1.1729017142857143,1.1671952000000005,,0.0,Sell: session=newyork; dist_sma20<0; slope_sma20<0; slope_sma100<=0; trend_sell_ok==true; supertrend_dir==down; adx14>=adx_min; vol_rel>=vol_rel_min (1.527>=1.1) et atr_ratio>=atr_ratio_min (1.93>=1.0); spread_price < 0.6*atr; cooldown_active=false; kill_switch_active=false; loss_pressure=0; gating passed; risk: sl=1.8*atr ≈0.0015017; tp≈2.8*sl ≈0.0042048.,,0.46,14929.38,14929.38,-70.61575010084299
