time,symbol,action,entry,sl,tp,exit,pnl,reason,exit_reason,volume_lots,equity_before,equity_after,pnl_cum
2025-07-07 12:20:00+00:00,EURUSD,sell,1.17259,1.173459142857142,1.170504057142859,1.173489142857142,-40.21106102684503,"SELL: trend_sell_ok + supertrend_dir down + adx14>=adx_min + slope_sma20<0 + slope_sma100<=0 + dist_sma20<0 + session london_open + is_session_overlap==1 + htf_bias<=0. RSI non-extreme. Spread/ATR ok. Proximité des seuils modérée, adaptation via vol/atr et session weight favorable.; conf=0.78; size×=0.61",SL,0.48,14817.34,14777.125443099749,-222.87455690024956
2025-07-07 19:50:00+00:00,EURUSD,sell,1.17056,1.1720685714285715,1.166336,1.1720985714285714,-31.82520603938109,"SELL: strong alignment des conditions de tendance et d’indicateurs (trend_sell_ok, supertrend_dir down, adx14>=adx_min, slope_sma20<0, slope_sma100<=0, dist_sma20<0, session=newyork, htf_bias<=0). RSI 28.51 n’est pas un pic de survente extrême (<28). vol_rel=1.783 et atr_ratio=1.823 dépassent les seuils dynamiques (vol_rel_min=1.1, atr_ratio_min=1.0). Spread_penalty modéré (0.0795) et session_weight=1.05 influisent légèrement sur le calcul. Pas de cooldown/no_trade, pas d no_trade_news. Calcul des distances: sl_mult=2.0 (dans [1.7,2.3]), tp_rr=2.8 (dans [2.0,2.8], potentiellement plus élevé si vol_rel/atr_ratio >1.6). sl_points basé sur ATR est 2.0*ATR = 0.00150857, tp_points = max(tp_rr*sl_points, 1.5*ATR) ≈ 0.004224.; conf=0.72; size×=0.52",SL,0.23,14777.13,14745.300237060368,-254.69976293963066
2025-07-08 06:05:00+00:00,EURUSD,buy,1.17424,1.173448,1.1761408,1.173418,-34.73380081456537,Buy: trend_buy_ok and supertrend_dir up with ADX>=ADX_min; SMA slopes positive; dist_sma20>0; vol_rel and atr_ratio exceed dynamic mins; session weight applied; ATR-based SL/TP within risk limits; minor negative ATR_slope and spread_penalty present but offset by positives.; conf=0.72; size×=0.52,SL,0.45,14745.3,14710.566436245803,-289.43356375419603
2025-07-09 15:05:00+00:00,EURUSD,sell,1.16958,1.1702460000000001,1.1679816,1.170276,-35.2067084197867,"SELL favored by trend_sell_ok, supertrend_dir=down, adx14>=adx_min, slope_sma20<0, slope_sma100<=0, dist_sma20<0, session=newyork with overlap (is_session_overlap=1), htf_bias<=0, RSI not extreme, vol_rel>=vol_rel_min, atr_ratio>=atr_ratio_min; spread_penalty moderate; loss_pressure=0.219. Calibrated with sl_mult=1.8 et tp_rr=2.4 within bounds.; conf=0.72; size×=0.52",SL,0.53,14710.57,14675.359727826017,-324.64027217398274
2025-07-09 16:50:00+00:00,EURUSD,sell,1.17059,1.1716542857142858,1.1682485714285713,1.1716842857142857,-32.13928264653539,"SELL favorisé: trend_sell_ok et supertrend_dir == 'down' ; adx14 ~21 >= adx_min 20 ; dist_sma20 < 0 ; session=newyork (bon alignement horaire) ; htf_bias <= 0. BUY présente moins de soutiens (trend_buy_ok false, slope_sma20 >0, dist_sma20 >0). Risque contrôlé par volatilité modérée (vol_rel ~1.219, ATR ~0.000532). Conditions no-trade et spread/ATR vérifiées positives (spread ~0.00006 < 0.6*ATR).; conf=0.66; size×=0.50",SL,0.32,14675.36,14643.22044517948,-356.7795548205181
2025-07-10 03:35:00+00:00,EURUSD,buy,1.17452,1.1737803928571429,1.1762210964285713,1.1737503928571429,-40.719098337558805,"BUY favored by bullish indicators (trend_buy_ok, supertrend_dir up, adx14>=adx_min, positive slope_sma20, non-negative slope_sma100, dist_sma20>0, htf_bias>=0). RSI 83.39 imposes a penalty, but edge remains positive. Session_tokyo not boosting, spread small, ATR-based sizing used.; conf=0.78; size×=0.61",SL,0.56,14643.22,14602.501346841922,-397.49865315807693
2025-07-10 09:35:00+00:00,EURUSD,buy,1.17344,1.172764142857143,1.175062057142856,1.172734142857143,-33.6347004643686,"BUY signal: trend_buy_ok, supertrend_dir up, adx14>=adx_min, slope_sma20>0, slope_sma100>=0, dist_sma20<0 (penalty), session london_open, htf_bias>=0, RSI moderate, spread/ATR filters pass, event_window_inactive.; conf=0.66; size×=0.50",SL,0.5,14602.5,14568.866646377553,-431.13335362244555
2025-07-11 04:05:00+00:00,EURUSD,sell,1.16736,1.1687632857142856,1.1632904714285714,1.1687932857142855,-32.34516795780249,"SELL: strong SELL-leaning setup (trend_sell_ok true, supertrend_dir down, adx14 high >= adx_min, slope_sma20<0, slope_sma100<=0, dist_sma20<0, htf_bias<=0). RSI penalty (rsi14<28) penalizes BUY and slightly disfavors SELL, but overall signals dominate in this context. Tokyo session no overlap; spread_penalty modest.; conf=0.72; size×=0.52",SL,0.25,14568.87,14536.52147841975,-463.47852158024807
2025-07-14 10:20:00+00:00,EURUSD,sell,1.1674200000000001,1.16819785714,1.1657087142900002,1.16822785714,-34.19038807345993,"SELL: score_sell (6) > score_buy (4); alignment with trend_sell_ok, supertrend_dir down, adx14>=adx_min, slope_sma20<0, slope_sma100<=0, session london_open; htf_bias not favorable but edge remains; ATR-based SL/TP within limits; spread modest.; conf=0.72; size×=0.52",SL,0.45,14536.52,14502.33109034629,-497.668909653708
2025-07-16 09:35:00+00:00,EURUSD,buy,1.16218,1.16169657,1.16314686,1.16166657,-59.990098960871904,"Buy signal: trend_buy_ok, supertrend_dir up, adx14>=adx_min, sma20/sma100 slopes positive, dist_sma20>0, session london_open, htf_bias>=0, vol_rel>vol_rel_min_dyn, atr_ratio>atr_ratio_min; spread_penalty modest; loss_pressure low.; conf=0.92; size×=0.85",SL,1.18,14502.33,14442.340991385418,-557.6590086145799
2025-07-16 11:20:00+00:00,EURUSD,buy,1.16209,1.1613245714286,1.1643097435714,1.1612945714286,-32.963669443036544,"BUY: trend_buy_ok, supertrend_dir up, adx14>=adx_min, slope_sma100>=0, session london_open, htf_bias>=0; vol_rel>vol_rel_min, atr_ratio>atr_ratio_min; spread small; cooldown/inhibitors absent.; conf=0.68; size×=0.50",SL,0.44,14442.34,14409.37732194238,-590.6226780576164
2025-07-17 09:20:00+00:00,EURUSD,sell,1.15997,1.1606771428571419,1.158555714285716,1.1585857142857159,65.60612468109636,"SELL favored by multiple positives: trend_sell_ok, supertrend_dir 'down', adx14≥min, negative SMA slopes, negative dist_sma20, session London_open, HTF_bias ≤0. RSI penalty reduces Buy bias. Session_weight applied. Thresholds vol_rel and atr_ratio exceeded; SL/TP calibrated with ATR; tp around 2x SL.; conf=0.79; size×=0.62",TP,0.59,14409.38,14474.983446623477,-525.01655337652
2025-07-17 09:35:00+00:00,EURUSD,sell,1.1578,1.1587999999999998,1.1548,1.1588299999999998,-36.07957188110595,"SELL favored by trend_sell_ok, supertrend_dir down, adx14>=adx_min, slope_sma20<0, slope_sma100<=0, dist_sma20<0, session london_open, htf_bias<=0; RSI extreme penalizes BUY, reducing alternative.; conf=0.75; size×=0.56",SL,0.38,14474.98,14438.903874742371,-561.096125257626
2025-07-17 10:50:00+00:00,EURUSD,sell,1.1594,1.1604195714285714,1.1563412857142858,1.1604495714285714,-45.41015091135966,"SELL: score_sell (8) > score_buy (3) driven by trend_sell_ok, supertrend_dir down, strong ADX, negative SMA slopes, negative dist_sma20, session london_open bonus, and ht f_bias <=0. RSI benign (63) keeps risk in check; no flat triggers from hard rules.; conf=0.85; size×=0.72",SL,0.47,14438.9,14393.493723831012,-606.5062761689857
2025-07-17 15:50:00+00:00,EURUSD,sell,1.15894,1.1603942900000002,1.15457714,1.1604242900000001,-34.771270951272164,"SELL favored by trend indicators: supertrend_dir down, trend_sell_ok true, adx14 >= adx_min, slope_sma20 < 0, slope_sma100 <= 0, dist_sma20 < 0 not required, session overlap (is_session_overlap=1) + ht_bias <= 0; loss_pressure high → moderate-high edge required; ATR-based sizing applied with conservative SL/TP; vol_rel/atr_ratio supportive but not decisive.; conf=0.75; size×=0.56",SL,0.26,14393.49,14358.72245287974,-641.2775471202579
2025-07-18 04:50:00+00:00,EURUSD,buy,1.16337,1.1626485714285715,1.1649571428571426,1.1626185714285715,-39.8498820837255,"BUY priority: trend_buy_ok, supertrend_dir up, adx14>adx_min, positive sma slopes, dist_sma20>0, htf_bias>=0, vol_rel>1.1, atr_ratio>1.0; spread small; loss_pressure high -> conservative SL/TP within ATR bounds; Tokyo session with weight 0.85; overall edge favorable.; conf=0.78; size×=0.61",SL,0.56,14358.72,14318.872570796015,-681.1274292039833
2025-07-18 05:35:00+00:00,EURUSD,buy,1.16281,1.1621242856999998,1.16425,1.1620942856999998,-40.1855202916771,"Strong bullish alignment: trend_buy_ok, supertrend_dir up, adx14 >= adx_min, sma20 slope>0, sma100 slope>=0, dist_sma20>0, htf_bias>=0. Session Tokyo (not in favorable window) but other signals robust; RSI normal; spread/ATR within limits; dynamic thresholds applied.; conf=0.78; size×=0.61",SL,0.59,14318.87,14278.687050504337,-721.3129494956604
2025-07-18 11:20:00+00:00,EURUSD,buy,1.1638,1.162843857142857,1.1659035142857146,1.1658735142857146,85.02319841332482,"Strong bullish alignment: trend_buy_ok, supertrend_dir up, adx14>adx_min, positive sma20/sma100 slopes, dist_sma20>0, htf_bias>=0, session london_open, vol_rel>vol_rel_min and atr_ratio>atr_ratio_min. High loss_pressure (3.0) mitigated by robust trendStrength; sl_mult increased, tp_rr kept moderate for favorable risk-reward.; conf=0.85; size×=0.72",TP,0.5,14278.69,14363.710248917661,-636.2897510823356
2025-07-18 16:35:00+00:00,EURUSD,buy,1.1661,1.1650118999999999,1.16849382,1.1649819,-38.93808089346585,"BUY favored: trend_buy_ok true, supertrend_dir up, adx14 >= adx_min, slope_sma20 > 0, slope_sma100 >= 0, dist_sma20 > 0, session == newyork, htf_bias >= 0, vol_rel > vol_rel_min, atr_ratio > atr_ratio_min, event_window_active false, cooldown_active false, spread_price small; conf=0.79; size×=0.62",SL,0.38,14363.71,14324.772168024196,-675.2278319758015
2025-07-21 17:05:00+00:00,EURUSD,buy,1.16782,1.166983,1.169494,1.169464,53.34897922590158,"BUY: strong trend signals (trend_buy_ok, supertrend_dir=up, adx14>=adx_min), session=newyork, dist_sma20>0, slope_sma100>=0, htf_bias>=0; vol_rel and atr_ratio above vol_rel_min/atr_ratio_min; RSI not extreme; spread_penalty present but modest.; conf=0.65; size×=0.50",TP,0.4,14324.77,14378.121147250098,-621.8788527498999
2025-07-21 18:35:00+00:00,EURUSD,buy,1.17115,1.1701021428571428,1.1732457142857142,1.1700721428571428,-35.65170346137341,"BUY sélectionné: forte confluence de trend_buy_ok, supertrend_dir up, adx14 élevé; slope_sma20>0, slope_sma100>=0, dist_sma20>0; session NY; htbf_bias>=0; RSI élevé (85.4) pénalise BUY mais score global reste favorable; spread et ATR favorisent un SL raisonné; RR ≈ 2.0; volatilité modérée.; conf=0.75; size×=0.56",SL,0.36,14378.12,14342.469443788725,-657.5305562112733
2025-07-21 19:35:00+00:00,EURUSD,buy,1.17001,1.1692102857142856,1.1717693714285713,1.1691802857142857,-36.58710582457982,BUY: strong trend/ADX/volatility support; price below SMA20 (dist_sma20<0) but other bullish signals dominate; session=newyork; ATR-based risk controls applied with spread penalty.; conf=0.75; size×=0.56,SL,0.47,14342.47,14305.882337964145,-694.1176620358531
2025-07-24 15:20:00+00:00,EURUSD,sell,1.17553,1.1762409999999999,1.174108,1.174138,52.5720866313198,"Sell favored by trend_sell_ok and supertrend_dir down, adx14≥adx_min, slope_sma100≤0; session=newyork with overlap bonus; higher positive indices for SELL than BUY; spread modest; ATR-based SL/TP computed.; conf=0.68; size×=0.50",TP,0.47,14305.88,14358.454424595466,-641.5455754045332
2025-07-24 15:50:00+00:00,EURUSD,sell,1.1735200000000001,1.1745087143000001,1.1705538571,1.1745387143000001,-38.53287242671861,"SELL strongly favored: trend_sell_ok, supertrend_dir=down, dist_sma20<0, adx14≥20, slope_sma20<0, slope_sma100≤0, is_session_overlap=1, session=newyork, htf_bias≤0; RSI not extreme; spread small; vol_rel and atr_ratio above dynamic mins; ATR-based sizing respects limits.; conf=0.78; size×=0.61",SL,0.41,14358.45,14319.921552168747,-680.0784478312519
2025-07-25 12:50:00+00:00,EURUSD,sell,1.17355,1.1742635700000001,1.17183743,1.17186743,65.59955326724761,"SELL favored: trend_sell_ok true, supertrend_dir down, adx14>=adx_min, slope_sma20<0, slope_sma100<=0, dist_sma20<0, session_overlap=1, htf_bias<=0. RSI penalty reduces BUY feasibility (rsi14=27.67 < 28) but SELL remains stronger. vol_rel and atr_ratio satisfy min_dyn, session London_open aligns with exposure. Calibrated with sl_mult≈1.8 and tp_rr≈2.4 within ATR/Spread constraints.; conf=0.72; size×=0.52",TP,0.48,14319.92,14385.521105435995,-614.4788945640042
2025-07-25 15:05:00+00:00,EURUSD,sell,1.17229,1.1731552857142857,1.1702133142857145,1.1731852857142857,-33.377481126929624,SELL: trend_sell_ok=true; supertrend_dir=down; adx14=44.9>=20; slope_sma20<0; slope_sma100<=0; dist_sma20<0; session=newyork with overlap (htf_bias<0); rsi14=41.2 (not extreme); vol_rel=1.1006>vol_rel_min_dyn; atr_ratio=1.269>atr_ratio_min_dyn; spread_price small; event_window_active=false; cooldown_active=false; kill_switch_active=false; session_weight=1.05; conf=0.72; size×=0.52,SL,0.4,14385.52,14352.143624309065,-647.8563756909339
2025-07-25 17:50:00+00:00,EURUSD,sell,1.17296,1.17413643,1.16990286,1.1741664299999999,-31.90309271924333,"SELL: strong alignment of SELL indicators (trend_sell_ok, supertrend_dir down, adx14≥adx_min, slope_sma20<0, slope_sma100≤0), htf_bias≤0, session=newyork, vol_rel>min, atr_ratio>min, small spread; cooldown inactive; event_window_active false.; conf=0.72; size×=0.52",SL,0.29,14352.14,14320.240531589821,-679.7594684101772
2025-07-28 01:05:00+00:00,EURUSD,buy,1.17658,1.1755342857142856,1.1788805599999999,1.1755042857142857,-31.631853567677886,"BUY: forte edge via trend_buy_ok, supertrend_dir up, adx14>=adx_min, slope_sma20>0, slope_sma100>=0, dist_sma20>0, & htfbias>0; RSI14=92.4 pénalise BUY, session_tokyo non optimale mais edge net; sl/tp calibrés par ATR.; conf=0.66; size×=0.50",SL,0.32,14320.24,14288.608678022143,-711.3913219778551
2025-07-28 01:35:00+00:00,EURUSD,buy,1.1756499999999999,1.1745514285714285,1.1785062857142854,1.1745214285714285,-32.04244745486342,"BUY: tous les indicateurs BUY positifs satisfaits (trend_buy_ok, supertrend_dir up, adx14>=adx_min, slope_sma20>0, slope_sma100>=0, dist_sma20>0, htF_bias>=0). RSI non extrême et vol_rel/atr_ratio > seuils dynamiques. Session Tokyo sans overlap, mais signal global favorable. SL/TP calibrés par ATR avec sl_mult=2.0 et tp_rr=2.6 pour une gestion conservative en presence de loss_pressure élevé.; conf=0.72; size×=0.52",SL,0.31,14288.61,14256.56623056728,-743.4337694327186
2025-07-28 11:50:00+00:00,EURUSD,sell,1.1674900000000001,1.1688535000000002,1.1644903000000002,1.1645203000000002,81.36709213862959,"SELL: strong ADX and down-trend signals with positive session alignment (London), ht f_bias neg, dist_sma20<0, slope SMA negative, supertrend down. Vol/ATR ratios exceed minima, RSI not in extreme zone. Risk distribution favors a short with robust ATR-based SL/TP.; conf=0.83; size×=0.69",TP,0.33,14256.57,14337.933322705909,-662.066677294089
2025-07-28 14:50:00+00:00,EURUSD,sell,1.16467,1.1657759285714286,1.162236957142857,1.1658059285714286,-31.197276350022385,"SELL setup: trend_sell_ok, supertrend_dir down, strong ADX (48.9) with favorable SMA/Dist alignment, session overlap (newyork), htf_bias negative; RSI not in BUY zone (25.7) reduces BUY appeal; volatility/ATR conditions satisfied; spread small.; conf=0.65; size×=0.50",SL,0.3,14337.93,14306.736046355887,-693.2639536441114
2025-07-28 15:50:00+00:00,EURUSD,sell,1.16516,1.1668439285714285,1.161455357142857,1.161485357142857,58.28407335033988,"SELL: forte alignement des indicateurs (trend_sell_ok, supertrend_dir=down, adx14>=adx_min, slope_sma100<=0, dist_sma20<0, session_overlap=1, htf_bias<=0). Signaux BUY présents mais plus faibles (trend_buy_ok false, supertrend_dir up false, dist_sma20>0, slope_sma100>=0). Respect des filtres (spread < 0.6*ATR, vol_rel et atr_ratio au-delà des dyn thresholds). Loss_pressure élevé -> sl_mult élevé et tp_rr modéré. Sl/TP basés sur ATR comme calculé.; conf=0.68; size×=0.50",TP,0.19,14306.74,14365.020119706227,-634.9798802937715
2025-07-29 08:20:00+00:00,EURUSD,sell,1.15833,1.1589841428571428,1.1567600571428573,1.1590141428571428,-33.36181990170269,"SELL: trend_sell_ok, supertrend_dir=down, adx14>=adx_min, slope_sma20<0, slope_sma100<=0, session london_open, htf_bias<=0; vol_rel>min, atr_ratio>min; loss_pressure=0.5 (facile regime). sl_mult≈1.9, tp_rr≈2.4; sl_points largely driven by atr vs 3*spread_price constraint.; conf=0.68; size×=0.50",SL,0.51,14365.02,14331.658299804525,-668.3417001954742
2025-07-29 09:05:00+00:00,EURUSD,sell,1.15775,1.1584857142857143,1.1559842857142861,1.1585157142857143,-32.57112832222617,"SELL setup aligns avec trend_sell_ok et supertrend_dir down, ADX14 >= ADX_min, dist_sma20 < 0, session london_open; BUY est moins favorable (trend_buy_ok false, supertrend_dir up, slope_sma20 > 0). Vol_rel et atr_ratio dépassent les seuils dynamiques (vol_rel 1.195 > 1.1; atr_ratio 1.296 > 1.0). Sl_mult=2.0 et tp_rr=2.4 utilisés (respect des plages et des limites).; conf=0.65; size×=0.50",SL,0.45,14331.66,14299.087171482299,-700.9128285177004
2025-07-29 10:20:00+00:00,EURUSD,sell,1.15385,1.1558557142857142,1.148234,1.1558857142857142,-32.54739392475433,"SELL: strong alignment on trend_sell_ok, supertrend_dir down, adx14>=adx_min, slope_sma20<0, slope_sma100<=0, dist_sma20<0, session london_open, htf_bias<=0; loss_pressure=2.5 (conservatif, exige edge + tendance + session); vol_rel et atr_ratio dépassent les mins dynamiques; spread_penalty modéré.; conf=0.74; size×=0.55",SL,0.18,14299.09,14266.539777557544,-733.4602224424548
2025-07-29 11:35:00+00:00,EURUSD,sell,1.15652,1.157920142857142,1.1523195714285739,1.157950142857142,-29.695833580320983,SELL: alignement fort sur trend_sell_ok et supertrend_dir=down; adx14>=adx_min; slope_sma100<=0; session london_open; htf_bias<=0; vol_rel>min et atr_ratio>=min; RSI non-extreme pour SELL; volatilité suffisante.; conf=0.65; size×=0.50,SL,0.23,14266.54,14236.843943977223,-763.1560560227757
2025-07-29 17:35:00+00:00,EURUSD,sell,1.15381,1.1555628571428571,1.149603142857143,1.155592857142857,-30.253457494885147,"SELL: trend_sell_ok, supertrend_dir=down, adx14>=adx_min, slope_sma20<0 false, slope_sma100<=0 true, dist_sma20<0 false, session in {london_open,newyork} (no overlap), htf_bias<=0; vol_rel/atr_ratio satisfy min_dyn (vol_rel_min=1.1, atr_ratio_min=1.0); spread et ATR sizing keep RR>1.6. ATR-based SL/TP calibrated conservatively under loss_pressure=3.; conf=0.72; size×=0.52",SL,0.19,14236.84,14206.590486482337,-793.4095135176609
2025-07-30 14:35:00+00:00,EURUSD,sell,1.15261,1.1534432857142856,1.1505101199999999,1.1534732857142855,-38.741468348497534,SELL: trend_sell_ok + supertrend_dir down + adx14 >=20 + slope_sma20<0 + slope_sma100<=0 + dist_sma20<0 + is_session_overlap=1 + htf_bias<=0; RSI14=22.3 (<28) imposes penalty but not fatal; ATR-based SL/TP with sl_mult adjusted by session_weight (≈1.9) and tp_rr adjusted (≈2.52) to keep RR ~2.5.; conf=0.78; size×=0.61,SL,0.48,14206.59,14167.84901813384,-832.1509818661584
2025-07-30 15:35:00+00:00,EURUSD,sell,1.14954,1.1508928571428572,1.1460225714285714,1.1460525714285714,72.69326125644838,"SELL: forte alignement via trend_sell_ok, supertrend_dir down, adx14≥adx_min, slope_sma20<0, slope_sma100≤0, dist_sma20<0, session=newyork with overlap, htf_bias≤0. RSI faible (17.66) penalise SELL légèrement mais signals restent robustes. Loss_pressure=1.75 -> prudence modérée; vol_rel=1.373 et atr_ratio=1.671≥min. Spread_price très faible; ATR≈0.000676. Calibrage SL/TP: sl_mult≈2.0 (contexte loss_pressure/volatility), tp_rr≈2.6 (atr_ratio/vol_rel justifiés). Niveaux respectent RR>1.6 et SL<5*ATR.; conf=0.72; size×=0.52",TP,0.25,14167.85,14240.542279390289,-759.45772060971
2025-07-30 16:35:00+00:00,EURUSD,sell,1.1467100000000001,1.14879305,1.1404608500000002,1.14882305,-43.107092650937815,"SELL: forte pression de tendance à la baisse confirmée par ADX élevé (64.56) et SuperTrend down; trend_sell_ok true; slope_sma20<0, slope_sma100<=0, dist_sma20<0; session NY; htf_bias négatif; RSI14=22.6 (oversold) pénalise SELL mais les indices SELL restent dominants; spread_penalty modeste; vol_rel élevé (1.61) et atr_ratio élevé (2.26) soutiennent la décision.; conf=0.85; size×=0.72",SL,0.23,14240.54,14197.43518673935,-802.5648132606478
2025-07-30 21:50:00+00:00,EURUSD,sell,1.14413,1.1464514285714287,1.1380942857142857,1.1464814285714287,-29.088643493258743,"SELL favored: trend_sell_ok true, supertrend_dir down, adx14>=adx_min, sma slopes negative, dist_sma20<0, htf_bias<=0; RSI not extreme (30.9>28); vol_rel/atr_ratio above minima (vol_rel=1.433>1.1, atr_ratio=1.943>1.0); session_overlap=0; cooldown/killswitch inactive; spread_low (spread_price=6e-05 < 0.6*atr). Calibrated via ATR-based sizing: sl_mult=2.0, tp_rr=2.6; sl_points computes to 2*atr vs spread constraint, yielding 0.0023214; tp_points=tp_rr*sl_points=0.0060357 (>=1.5*atr). Confidence moderate given strong trend signals but RSI is not extreme and session timing less ideal.; conf=0.71; size×=0.50",SL,0.14,14197.44,14168.346543246093,-831.6534567539065
2025-08-01 16:05:00+00:00,EURUSD,buy,1.15427,1.150367857142857,1.1659764285714287,1.1659464285714287,89.09895236631682,"BUY favored by trend_buy_ok, supertrend_dir up, high ADX(42.4) with positive SMA slopes and distance above SMA20/SMA100; session NY; htF_bias positive; RSI extreme penalties reduce BUY score but overall indicators remain supportive; vol_rel and atr_ratio strong; risk controls use sl_mult=1.8 and tp_rr=3.0 (scaled by ATR, spread minimal).; conf=0.74; size×=0.55",TP,0.09,14168.35,14257.44549561241,-742.5545043875898
